0;0;1;0;0.7208145719956242;-2.624683066193689
3;0;1;180;0.0573193311779221;76.6670063109581
3;2;1;90;-0.049536625776044264;96.80146555357169
0;2;1;0;-0.12595762946531985;95.46520618991418
0;0;-1;90;0.039617481956579055;82.1780898566529
3;2;-1;270;-0.07082696518504929;91.62896913776568
0;0;1;180;0.042853329002239024;74.35847016593519
2;0;1;90;-0.038377458692292844;84.64932056284512
3;0;1;180;-0.8336883572730028;202.48426109805564
0;1;1;0;-0.8943542152779916;161.23451841419558
0;1;1;0;0.9080579186822764;14.250907331584651
2;0;1;270;0.270989452467728;29.93905691953323
3;0;-1;90;-0.2873557387723963;105.63916464626871
3;0;-1;270;0.23874745830108357;36.37785385766478
3;0;1;0;0.016313606828091756;76.49609719611368
3;2;-1;90;0.037118176559308234;70.84140418132282
2;0;1;0;0.9854196561318235;-16.950192701463106
3;2;-1;0;1.4127006491460308;-94.20563448138557
0;3;-1;0;8.284391238642309;-596.3356346749957
2;0;1;90;0.4884971611685985;-4.389020563948098
3;0;1;270;-0.753526142724082;190.86440283048492
0;1;-1;180;-2.651553722477038;278.57503038605313
3;0;1;180;0.22828291652874197;34.32227729379211
3;0;-1;90;0.05530703000703313;73.02228231751559
3;0;1;0;1.0708183610182442;-24.575367060461552
0;0;1;0;-0.34809875668736057;67.56858309262525
1;0;-1;0;-0.29264147362076376;105.7547099560971
3;2;1;90;0.7249965287680679;6.916107141121521
0;2;-1;180;1.8117773501610859;1.5627721938720829
1;0;1;180;-0.4756392246701861;192.82870312165338
2;0;1;0;-0.2042060229381291;92.23461215715619
1;1;1;0;-0.04634460653245946;83.99967010990652
0;2;-1;270;2.5082701486466505;-5.406410807620176
2;1;-1;90;0.9525500232626373;-44.07161598952932
1;0;1;0;-0.26541655966330496;123.48060882125607
0;0;-1;0;-0.5811198769674496;140.32166576062855
0;1;-1;0;1.9796583745607064;-20.985393172899553
1;2;1;0;0.3919974460972435;115.29301520718518
0;0;-1;0;-1.0324975863203811;175.95184654843493
0;1;1;90;0.07340440681718204;74.69663573319151
0;1;1;90;0.5088555655644916;162.20051315167942
0;0;1;0;0.8435090825550287;0.41301673782939075
0;3;1;90;-4.117052601933081;409.17539544137026
2;2;-1;90;-0.331606878410644;135.23218064852892
2;0;1;0;-0.2780167783209407;161.2221469638613
1;3;-1;180;1.7331945299845726;14.762769800454544
0;1;1;180;-1.19114754781427;195.37557391286379
2;3;1;180;0.06091949856067451;78.29165385341888
3;3;-1;270;0.06309260533707108;202.02455054799128
3;0;1;180;-0.9129477551355397;226.6858903706308
2;3;1;180;-0.6636293234946382;138.0364043075852
3;0;-1;90;-0.3243147694571497;109.25192812765232
0;1;1;0;-1.4542202646936675;225.5213720433194
1;3;1;180;2.0871678654025825;-22.478597998542483
3;0;1;180;-0.024101923913148852;90.66697341207998
1;3;1;0;-0.07716635497498708;87.6063389860137
3;0;1;0;-0.027328021360234538;211.74136705774612
2;0;1;0;0.839704059191407;26.28031663058514
0;3;-1;180;-5.01021694592569;497.26250888852996
1;1;-1;90;-0.283654610160485;140.346135645015
3;3;1;180;-0.6389966017704509;209.73575646308075
0;1;1;90;0.7497400610161926;98.48077769477105
3;3;-1;270;0.8967046766276805;24.900649191477086
1;0;1;270;-0.4020089163978564;163.92229117690903
