0;1;-1;0;1.0654335686622958;-21.121867208172905
2;3;1;180;1.2208858588304508;18.657274348026572
0;2;-1;270;0.9716597230986671;-14.830401672860074
2;3;-1;90;1.1476036198200321;-37.85048211090209
2;3;1;180;-1.1195087177228678;223.95131294315473
0;1;-1;270;1.4805125323810868;-10.684444542277145
3;3;1;0;2.1054990182362374;-40.26806725056783
1;1;-1;90;-1.131411651678365;249.8123250253803
1;0;-1;0;3.9417280033266913;-149.96659885443918
3;2;-1;270;1.369598124617687;23.54206262669906
0;0;-1;180;0.462974013027086;37.71243673097057
0;0;-1;90;0.36144764973321053;31.968698973035373
1;2;1;180;1.154824368021635;-0.3206744007645926
2;2;1;0;1.0926807466092967;8.741985438294677
2;1;1;0;3.1095682694484195;-348.68926766986544
2;2;1;180;0.9171232434240711;81.35590916320254
1;3;1;270;-0.17556461411276683;75.7233201397109
2;1;-1;270;-0.23123676989491793;90.09654097794464
2;3;-1;0;0.642033611927272;31.205047933197505
3;3;-1;90;-1.3461596699471436;252.6214116346709
1;2;-1;90;0.8709802507709661;-4.871415128266271
2;2;-1;0;-0.2557739771547843;107.31186425092399
1;0;-1;180;1.8648961204479126;-10.16007779073306
1;2;1;180;1.1225431474393093;-3.266320497494492
1;2;-1;180;0.1844486092200893;30.333248115808917
2;2;1;180;0.25158149904531796;39.05335966057334
3;0;-1;0;0.8591789645055431;85.02277773015538
3;2;1;90;-0.7167607190878441;210.08490234352914
2;2;-1;0;0.48945386194690055;128.05475787764942
1;2;1;180;0.2723024979775319;27.9634810296232
2;0;-1;0;1.7600022149278223;10.498263043502389
3;2;1;0;-0.49901145052023005;196.12550635035717
3;2;1;270;0.1467482025000494;32.785426552014485
2;1;-1;180;-0.7308176311286817;184.36670445506005
2;1;-1;0;1.0928959537744407;-23.857406409082046
1;1;-1;180;0.5210562634542234;119.65298545322091
1;2;-1;270;-0.4803042725042438;220.92696248295715
0;1;1;180;0.5903129923849197;9.495481148211276
2;3;-1;0;0.9342881942675334;13.193210305071375
3;2;1;0;-0.6616362348688293;207.3078810771719
2;3;-1;270;-0.16663357555465985;66.91074724412684
1;1;1;270;-0.43670407122638316;131.12479569789463
3;3;1;180;-0.4297730741434035;180.47259201212222
2;2;-1;270;0.23279289722902588;154.15803569470327
2;3;-1;0;-0.539760889899315;224.28873235457937
3;2;1;0;0.2789852535923335;17.2800951550031
3;2;-1;180;0.5588398193891133;24.668361808872394
2;2;1;270;0.6578557053987736;54.9965161677372
3;1;-1;270;0.16300820845076638;23.749114092941504
3;2;-1;90;0.543079326717015;33.504050371579254
1;2;-1;270;0.35420926687194093;57.50814164690724
2;2;1;270;0.5637907421339441;76.81421319895941
2;3;-1;180;0.9938097931349488;-23.239961506190443
3;0;1;90;0.3141121624011735;14.26258265691074
0;1;-1;270;-0.30610270288830105;76.87184006450721
3;3;1;180;-0.5591450484655477;163.89957234080651
3;3;1;270;0.1654775443874246;37.21592230469734
1;2;-1;0;-0.502905072248626;140.696620800477
2;2;1;270;-0.20251751634949222;197.17769275233374
2;2;-1;180;-0.9103587728109301;208.7452505629421
1;2;1;270;-0.05414159815392049;26.261126944763998
1;2;-1;0;0.06155701384881954;21.014020146090203
3;0;1;180;-0.28647135843815086;57.666625786272306
3;0;-1;270;1.4747391501089413;-13.817033425292268
