0;2;-1;90;0.025397778607256706;239.90227348536376
3;0;-1;180;-0.10481908705529495;247.26537327774344
0;2;-1;270;-0.08377936514806873;240.76895608252968
1;3;1;270;-1.3802901343737666;268.9002100668844
3;0;-1;90;-0.9694010715498602;269.19082016059457
3;0;1;90;-0.6591384592267238;244.46021347141038
0;0;-1;180;0.432148409905565;123.70198111294067
0;1;1;0;-0.02965144458262188;223.8117449050244
3;0;-1;180;0.027075738457144963;240.7907115533888
1;3;-1;0;-0.8682179470100504;273.8075355335292
1;1;-1;90;1.0500626045379786;9.605536289181272
1;2;-1;0;0.18579204282047498;19.724352960772
0;2;-1;180;0.03340759778436414;18.305178929141597
2;3;-1;90;0.8730914374056266;4.101539447024397
0;3;1;180;-0.9201850467083883;254.43125825971418
1;3;1;180;-0.7333151076054552;243.54291074436819
1;3;-1;0;-0.06620863965308299;244.3643520000978
1;3;-1;180;1.5125306747137042;16.31589480839872
3;2;-1;90;0.09773898186658342;39.69135146729955
1;1;-1;270;1.0021845639170692;-6.253558357388038
1;0;1;270;-0.6175898043831846;188.76681092241728
0;3;1;0;-0.3973073481024928;111.84764558060041
0;1;1;90;-0.118475973046198;44.33353792810153
1;3;1;0;1.2357025061822664;40.28928771710487
3;0;-1;180;-0.3669623961019963;258.12326777294055
2;1;1;0;-0.4700043033995968;100.97753877779175
3;0;1;180;0.32678217909249285;18.93318081097339
2;3;1;0;4.3611777314582705;57.08360025382861
1;3;1;270;-0.7344367497507868;197.32637369195686
0;2;1;270;-0.38033108733416576;120.95936576938904
3;0;1;180;0.10885381884370761;9.2959375412409
1;3;1;0;0.4557895729996768;24.404832449609945
3;0;1;180;-0.33297293198703215;261.50822927450605
1;3;-1;180;0.29725213020222746;18.69674936567422
2;3;1;270;7.73889660359916;-104.15518503787784
1;3;1;90;-0.6461473481924;179.7349262779751
0;3;-1;180;-0.31339195158008176;192.9364953923097
1;2;1;0;0.6537494230561486;45.71199422200372
1;3;1;90;-0.12355766385470637;34.78861425636514
1;2;-1;90;-0.0682996142495349;40.784698042438585
3;0;-1;180;-0.9670111101944164;279.5295288314055
3;0;1;270;0.061329522429055726;22.896095420638844
3;0;-1;0;-0.56951950758036;173.86205267850949
1;2;-1;90;-0.23373766416475888;171.68732154471334
1;1;-1;270;-0.2121044829554237;150.76665519932052
3;0;1;180;-0.4620117098818336;156.77303827854374
1;3;-1;90;0.08898738640097109;14.64205521675471
3;0;1;90;-0.063500835120233;34.08618556757951
3;0;1;180;-0.9086601830484193;269.52240370938534
2;2;1;90;-0.07325108502482375;37.358033488170875
1;3;-1;90;0.7341188124280659;1.3118901552562678
1;3;1;180;-0.9048930513204387;181.91417554837986
1;2;-1;180;-0.21947789115788538;157.33908085250306
1;0;-1;0;0.4001454581594403;4.948809224791656
2;3;-1;0;-0.4850192346204322;34.32641089792279
1;1;-1;180;0.06549286885700778;15.507966267085015
3;2;1;0;1.0789409883370498;32.40239222879712
0;3;-1;90;-0.07518518394229272;42.37231518017819
1;1;-1;0;-0.026402743230977726;21.49911704496322
3;0;1;0;-0.5666476501549226;162.43504800678937
1;3;1;270;-0.8182107286199384;178.950946290283
0;3;1;270;-0.5612619140998372;150.29752153062438
0;2;-1;180;-0.014327990831608142;24.92872219822004
1;3;1;90;-0.033252154949248845;25.27324850969378
