0;0;-1;90;0.5954874329463228;44.65397849390635
1;0;-1;90;0.08139949379126361;100.54316381112174
0;0;1;180;-0.989455527335128;217.05793025337937
0;0;1;270;-0.9425182479553451;204.85576563049554
2;0;-1;270;-0.18550495933020195;129.85857001353418
1;0;1;270;-0.1584344858453412;121.8734573545616
0;3;1;0;0.12574057361838345;85.07427086434377
2;3;-1;0;-0.03538690923956523;100.05923482090168
0;0;-1;270;-0.5271348573598055;177.22219925930173
0;3;1;90;-0.2457621853706819;140.3023500345789
1;0;-1;270;1.2259351377294698;-38.60762110017718
0;0;1;180;4.545226722673002;-405.5487205661946
2;0;1;270;1.1367662758970116;32.42501994245275
2;3;1;90;1.3639861972044667;12.109673855726097
1;3;1;0;-0.906831040628204;246.72883876264703
1;0;1;270;-0.18242033110474376;123.73952811910279
1;0;1;180;-0.08404034429325544;128.79339793597234
1;3;1;270;-0.9511010935258727;188.13168306632394
1;3;-1;0;0.976237582436995;-36.14144796818029
1;0;1;90;0.829125368729551;37.97644039761848
2;0;1;90;0.9257499307393949;44.14322622246941
3;0;1;90;0.6454830630615792;41.5220930545152
1;3;1;0;1.0397357992829792;12.86027901308103
1;0;-1;90;0.35416787007450445;113.8777932350823
1;0;-1;180;-0.06747825682854038;127.02874784216935
1;0;1;180;-0.873019605944121;155.0045866879447
1;0;1;270;0.5856212214306634;44.068004525347035
0;1;1;0;1.3045676951998915;2.126827288407464
1;0;-1;270;0.8291256661393959;59.660474082205965
3;0;1;270;-0.28054785418444106;145.63477718225556
3;1;-1;270;0.6374623226281747;-5.247511490115033
2;0;1;90;-0.43333638908111966;163.6707228219571
0;2;1;90;-0.04751208169366969;127.53960398278059
1;3;-1;270;0.8103906778560763;-14.464576176332264
0;1;1;180;0.7211078051283691;38.655859823844516
3;0;-1;0;0.417922481734126;77.99485939833393
0;1;1;180;0.9826414195532442;25.245670884977304
1;0;1;90;0.942508020984292;45.68735079343873
1;3;1;90;-0.9073864601355881;195.38304537840338
0;1;1;270;-0.18028020404927877;131.32451049824004
1;0;1;180;-0.030509964097908984;124.47534684574096
1;0;1;0;1.0875023211617056;-20.33112235339895
0;0;1;0;-4.49378455605888;595.3629035604645
3;3;1;0;0.7023489013450044;5.868314178750029
1;0;1;270;-0.275194621081164;127.94271384790024
0;0;-1;270;5.532860597950315;-498.5651342740383
1;0;1;180;1.0089632645746562;40.71133773349781
1;1;1;180;0.20074675824358107;90.31703812438722
1;3;1;180;-0.3444718320224351;174.90939358691244
2;3;1;270;1.0574472371304562;-10.552482147266876
0;3;1;0;0.9852068200014716;-35.86959403700008
3;1;1;0;-0.2718263925578998;134.38199995756415
3;1;-1;180;-0.2279988111128675;139.10644873422933
1;3;-1;180;-0.38369472368713387;151.38029052594095
1;3;-1;0;-0.5710313147580456;186.30313497530335
3;1;-1;180;0.09374779194781858;92.2343919526312
1;0;-1;90;-1.2980855542875875;186.58066964320838
1;0;1;0;-2.0635523354750194;266.7286275097171
3;1;1;180;-0.8966130777462022;282.21942957498845
3;1;1;0;0.8088258711799268;15.765638750351815
0;3;-1;180;0.9483576543989778;14.105917434042336
1;2;1;0;1.1174291615616327;3.3143925585814342
1;0;1;270;-0.7346440414937602;194.7354240405555
1;1;-1;0;-0.055959279732526436;119.28094614999185
