1;2;1;180;-0.013339516912914181;263.12399232460433
3;3;1;0;0.03274374728263781;250.75038535949696
3;3;1;180;0.028760706923197862;251.81839607873926
0;0;-1;0;1.3053039535218423;-84.74595768491537
3;3;1;0;0.07522381203689611;236.8188177547907
1;2;-1;180;-0.020486128742682536;260.4437870655057
1;2;1;0;-0.008279668375030526;261.04148410389456
1;2;1;0;-0.015989860010801063;262.60350539414804
1;0;-1;270;0.043811784013679834;249.6086518847316
2;1;-1;90;0.05513410284018254;249.02084103951478
2;3;1;90;0.6604875760413125;93.03049380246873
1;0;-1;270;1.5880227878917224;-161.25675939801545
1;0;1;270;1.8682378684526364;-238.93194431885013
0;2;1;0;0.21889685916673401;202.11177844479764
0;0;-1;270;0.392634572074325;157.00391084623374
2;0;-1;0;-0.01582560822942487;261.9466062405154
3;0;1;270;-0.021240790046001285;259.109523084986
2;0;1;180;-0.6297244283652979;321.1931614274262
1;2;-1;180;0.6437436656294651;24.457370262268594
3;3;1;270;0.6276148393689704;50.81435880091517
2;0;1;270;-0.8840543108243175;293.2595046876595
0;3;-1;90;52.98272365631402;-13584.209233819993
0;2;-1;90;0.1664509080710994;215.79215134996912
1;2;1;0;-0.0064290993578065185;259.19496301020996
2;3;-1;180;0.03155238814453357;250.53526064567188
3;3;1;180;0.7085621266752781;16.63922392409733
1;0;-1;0;-0.8316161558634655;312.9975801000504
1;0;1;270;0.8101188905411527;0.12609408212646672
3;2;1;180;-1.105998474621997;336.5934054097272
3;3;1;180;-0.9317733684126429;322.79251141191276
3;3;1;0;0.5603038515825446;116.28640338136401
1;2;-1;180;0.008929066410756154;256.9078461942644
0;2;1;90;0.5631731282019209;109.78527194029063
1;0;-1;90;-0.7923292439726386;323.4515477938556
1;0;1;0;-0.8348327503234966;318.60143918236724
2;3;1;270;0.6857412094714163;18.660373283248408
2;0;-1;180;-0.7062482250593576;282.2083795587187
3;0;1;180;0.4554799449985594;54.68090297410508
1;0;-1;180;0.9818771313070767;-10.378999754721695
0;1;1;270;0.03371297660563683;249.1220243547594
2;3;-1;0;-0.7938820031712572;319.23496429728294
0;0;1;0;-12.265448613527505;3294.3459670746024
0;3;-1;270;-19.06474305628386;5080.605664089546
2;2;1;90;-0.39351348209404885;220.69789459508272
2;1;1;180;-0.7172177597459691;290.6014872396908
1;0;-1;180;-0.9743525928594658;346.20454458113875
1;1;1;180;-1.038117103069724;320.9739673609171
2;3;1;0;0.11112971422779229;228.1073318966763
0;0;1;0;16.050850829312857;-4020.970127342122
0;3;1;0;34.5884130813862;-8853.481398899172
1;1;-1;180;0.2332917084658672;57.01994384159108
2;0;1;270;0.6383529231418387;26.249961619966882
2;0;-1;90;-0.6566812266509829;266.84463297117776
1;1;1;0;0.37493773212054576;61.85995928383067
3;3;-1;180;-0.9058932340221351;394.4026086779261
0;2;1;270;0.03455680284779664;246.30212540595025
2;3;-1;0;-0.4084365917846257;196.94436451626183
1;3;-1;90;-0.6267130200420276;233.1463721351767
1;0;-1;180;0.23123552552927165;34.48298683564917
2;3;1;270;0.3462576299080156;46.674158205100206
1;0;1;180;-0.4529832443514712;221.7251851146661
0;1;1;270;0.4193279268514479;25.46831752945482
3;3;1;180;-0.6903928311236077;336.14393274265535
0;1;-1;90;0.03226481558698306;248.67430810049427
