3;1;-1;270;-0.014320301495132248;116.45401929222164
3;2;1;180;0.010405119766221832;114.66301268320093
0;2;1;90;0.05891470247889437;107.8951792851469
0;3;1;180;-0.2873599635008227;128.2769706953507
0;1;1;0;0.06595673933648503;94.36399870952293
1;0;-1;270;0.07684199945692714;90.0519469645838
0;3;1;0;0.46929202626291383;49.76109022714258
0;3;1;0;0.6016277356341593;24.938263278183776
0;0;-1;0;-0.7123462127572998;192.05632337888136
0;3;1;270;0.2820662539925084;89.84533564931527
0;1;1;0;0.7800952434269914;22.239792160834174
2;1;1;270;-0.5424291337119335;127.09134338704584
0;1;-1;180;0.36392173121604565;6.8282551099845925
1;0;-1;0;-0.517080532252649;111.92083459661414
0;3;1;0;0.36993106460550745;54.43038964689146
0;3;1;180;-0.5217280698623828;112.14631196045804
0;3;-1;90;-0.38691516673224063;133.48251712077243
1;3;-1;180;1.018112693444964;31.971091387668046
0;2;1;90;-1.0996764132693693;154.25583823961364
2;2;1;270;-0.36173183024012656;83.58031935378588
1;0;-1;270;-0.45965260245197453;67.52303072991711
3;3;1;90;-0.9662645272820113;96.40502752748459
1;3;1;0;1.0153237597291043;6.202102145549853
0;3;1;0;0.4959908813358068;31.37951436976218
2;2;-1;90;-0.43057509576272296;116.09733714033766
3;3;1;270;0.7901252433608558;9.510373530429327
3;3;1;270;-2.2875773948273666;213.06281487175758
0;1;-1;0;1.3131579001847404;38.1675605134968
3;3;-1;90;1.500844904389449;29.120522575481246
0;1;1;180;-0.5633903540809106;80.92400067284463
0;1;1;90;-0.36618684097029913;54.74524613169201
3;3;1;0;-0.2730450740946023;71.90705027000254
2;1;1;270;0.39207691687783797;56.45030285770831
3;2;1;0;0.533053540989672;33.042057333197775
2;2;-1;180;0.7653709885855542;35.04706750110568
1;2;1;270;-0.4915634920773178;204.85150430731963
2;3;-1;90;-1.2297152050308802;211.88116241207015
0;3;-1;0;6.606274950234342;-396.81849935250216
3;2;-1;270;-0.29739695683578626;64.62803464612217
1;0;1;90;-0.6755946199213487;89.50206954282588
3;0;1;0;0.9805314368600742;51.61057206483033
2;1;1;90;0.5266909603580396;14.363502169709857
1;0;1;90;-1.3887816009159335;200.67837860685503
2;0;-1;0;-0.3524281398493338;211.43179730662376
2;0;1;180;-0.42369034034686637;218.61336172689838
3;2;-1;180;-0.8876663092596058;177.66223897316596
0;0;-1;0;-4.6692638817149525;565.8731971897083
2;0;-1;90;-0.3159724249501817;55.66185732868702
3;2;1;270;0.15130778215697943;40.604959299200395
2;3;1;270;0.47362641211321377;44.324564919570534
3;2;-1;270;-0.15191328828730183;74.67271559073478
1;3;1;0;1.6059831048535582;43.706030414034366
1;2;-1;0;0.29721369647129675;140.66514277466456
2;2;-1;180;-0.30612343496815764;76.74541726150703
2;1;-1;90;-0.08904643328169393;34.276594111945606
2;2;1;0;-0.06652308845056312;33.59071842509317
2;3;1;270;-0.3812661547909129;82.44746903865607
3;2;1;270;0.18285795818218595;45.177393189729116
1;1;1;270;-0.11971484160176628;78.2453324053128
3;3;1;270;-1.3848518166952992;185.58880451909644
3;1;-1;180;-0.24689186633096386;193.0795562325425
0;1;1;270;-1.3309555447767931;207.24201202188448
0;3;1;90;2.8066436746884476;-157.43007762061228
0;0;-1;0;3.5985676350121127;-355.7208081128599
